Ip1, Ip2, Ip3, Ip4, Phone, SurvivalTime, AverageAnswerTime, Outcome
39,155,69,179,16533,66,2.5,1
112,32,10,8,16725,88,1.7,1
112,32,10,8,17061,67,2,1
183,92,239,31,17054,34,2.4,1
112,32,10,8,16753,79,1.9,1
119,186,225,158,16237,24,1.9,1
119,186,225,158,16532,21,1.9,1
119,186,225,158,16725,13,1.7,1
119,186,225,158,16532,42,1.8,1
119,186,225,158,16533,43,1.8,1
112,32,10,8,17065,76,1.8,1
123,187,98,136,17038,89,1.7,1
59,34,152,163,16722,22,2.1,1
119,186,225,158,17064,61,1.9,1
112,32,10,8,16752,25,1.9,1
59,34,152,163,16532,22,2.1,1
112,32,10,8,16534,101,1.8,1
125,89,224,95,16773,130,2.4,1
125,89,224,95,16533,130,2,1
125,89,224,95,16750,132,2.1,1
125,89,224,95,17100,134,2.6,1
125,89,224,95,16532,123,2.1,1
125,89,224,95,16231,125,2.2,1
125,89,224,95,17050,124,2.1,1
125,89,224,95,17000,116,2.3,1
125,89,224,95,16533,112,2.4,1
125,89,224,95,16532,116,2.1,1
125,89,224,95,16532,119,2.3,1
125,89,224,95,17064,59,1.8,1
125,89,224,95,16533,52,2.1,1
112,32,10,8,16270,68,1.9,1
175,152,197,84,16532,29,2,1
112,32,10,8,16532,38,1.9,1
123,187,98,136,15874,115,1.7,1
59,34,152,163,17054,0,2.1,1
59,34,152,163,16229,21,2.2,1
123,165,53,96,16532,86,1.9,1
59,34,152,163,16533,0,2.1,1
115,48,57,219,17102,37,2,1
115,48,57,219,16532,33,2,1
112,32,10,8,17012,106,1.7,1
1,25,60,52,16752,11,1.7,1
1,25,60,52,18411,20,1.8,1
59,34,152,163,15874,0,2.1,1
125,89,224,95,16534,153,2.3,1
125,89,224,95,16573,140,2.4,1
125,89,224,95,16533,149,1.9,1
125,89,224,95,16223,154,1.8,1
125,89,224,95,16517,137,1.9,1
125,89,224,95,18411,44,1.8,1
125,89,224,95,16533,81,1.9,1
125,89,224,95,17138,163,1.9,1
112,32,10,8,16725,72,1.9,1
123,244,0,22,16533,55,1.8,1
125,89,224,95,17001,86,2.1,1
123,187,98,136,16521,16,1.8,1
123,187,98,136,16533,60,2.1,1
125,89,224,95,16532,179,2.1,1
125,89,224,95,16532,110,2.1,1
183,92,239,31,15802,49,1.3,1
122,240,206,134,16753,204,2.1,1
112,32,10,8,16722,89,1.7,1
112,32,10,8,16521,88,2,1
112,32,10,8,16533,73,1.9,1
123,187,98,136,17056,55,1.7,1
123,187,98,136,15874,181,1.8,1
112,32,10,8,16532,63,2.1,1
112,32,10,8,17104,46,2.2,1
115,48,57,219,16533,104,2,1
115,48,57,219,17069,90,2.1,1
112,32,10,8,16532,27,2,1
122,240,206,134,17010,225,2,1
122,240,206,134,16533,219,1.9,1
122,240,206,134,16229,214,1.8,1
112,32,10,8,18411,80,1.7,1
112,32,10,8,16773,86,2.1,1
112,32,10,8,16533,72,2,1
112,32,10,8,17064,84,2,1
112,32,10,8,17053,62,1.7,1
112,32,10,8,16532,55,1.9,1
112,32,10,8,16533,117,2,1
112,32,10,8,16534,106,1.7,1
115,48,57,219,16520,69,1.7,1
120,42,214,253,16750,15,1.9,1
115,48,57,219,16533,53,1.8,1
112,32,10,8,16533,138,1.9,1
112,32,10,8,17012,122,1.7,1
123,187,98,136,17169,36,1.6,1
112,32,10,8,17015,107,1.8,1
59,34,152,163,17169,0,2.2,1
59,34,152,163,16535,0,2.2,1
115,48,57,219,17064,88,1.9,1
115,48,57,219,16750,73,1.8,1
59,34,152,163,17056,22,2.1,1
125,89,224,95,17031,138,2.3,1
125,89,224,95,17053,137,2.5,1
125,89,224,95,16533,21,1.9,1
112,32,10,8,16762,85,2,1
112,32,10,8,17050,54,2,1
112,32,10,8,16223,22,2.1,1
39,155,69,179,16270,163,2.4,1
39,155,69,179,17069,173,2.2,1
39,155,69,179,16532,88,2.2,1
123,187,98,136,17821,10,2,1
123,244,0,22,18411,12,1.8,1
115,48,57,219,17041,129,1.7,1
115,48,57,219,16533,114,2.1,1
125,89,224,95,16533,165,1.9,1
125,89,224,95,16533,128,2.5,1
1,25,60,52,16521,76,1.8,1
112,32,10,8,15874,89,1.9,1
59,34,152,163,16725,0,2.2,1
112,32,10,8,16253,62,2,1
59,34,152,163,16533,0,2.1,1
39,155,69,179,16253,124,2.1,1
59,34,152,163,16533,0,2.1,1
123,187,98,136,17171,66,2,1
112,32,10,8,18411,94,2,1
112,32,10,8,17065,52,1.7,1
112,32,10,8,18411,63,1.8,1
39,155,69,179,16533,147,2.4,1
123,145,54,61,16533,249,1.8,1
115,48,57,219,17012,119,1.7,1
123,187,98,136,16532,36,1.7,1
123,145,54,61,16533,462,2,1
123,145,54,61,16533,494,2,1
112,32,10,8,16532,83,2.1,1
112,32,10,8,17169,69,1.9,1
112,32,10,8,16532,54,2.3,1
112,32,10,8,16714,61,2.2,1
112,32,10,8,17026,63,1.9,1
180,165,86,200,16532,47,2.1,1
1,25,60,52,17015,17,1.9,1
123,145,54,61,16533,484,1.9,1
112,32,10,8,17169,103,1.8,1
123,145,54,61,16533,493,1.7,1
112,32,10,8,16532,47,1.7,1
112,32,10,8,16533,68,1.9,1
112,32,10,8,16533,40,1.8,1
112,32,10,8,16533,64,1.7,1
112,32,10,8,17053,58,2.1,1
180,165,86,200,16521,19,1.9,1
122,240,206,134,16532,33,1.8,1
122,240,206,134,16219,37,2,1
183,92,239,31,17108,63,2,1
183,92,239,31,16229,55,2.3,1
183,92,239,31,16533,46,2,1
59,34,152,163,16714,0,2.1,1
59,34,152,163,16533,0,2.1,1
114,231,55,0,17103,281,2,1
114,231,55,0,16533,280,1.9,1
114,231,55,0,16517,212,2,1
59,34,152,163,17064,0,2.1,1
123,187,98,136,16533,19,1.9,1
112,32,10,8,16750,78,1.9,1
59,34,152,163,16753,0,2.1,1
59,34,152,163,18411,22,2.2,1
112,32,10,8,17100,45,1.9,1
112,32,10,8,16533,32,2,1
112,32,10,8,16750,27,1.7,1
1,25,60,52,16532,35,2.1,1
1,25,60,52,16223,13,1.8,1
59,34,152,163,16533,0,2.1,1
114,231,55,0,16533,305,1.7,1
122,240,206,134,16229,85,1.9,1
115,48,57,219,16532,86,2,1
112,32,10,8,16532,96,1.9,1
112,32,10,8,16237,101,1.9,1
115,48,57,219,16532,87,1.8,1
112,32,10,8,16571,100,1.8,1
1,25,60,52,17053,51,1.8,1
1,25,60,52,18411,52,1.9,1
114,231,55,0,16533,180,1.8,1
122,240,206,134,16270,35,2,1
180,165,86,200,17024,15,1.8,1
112,32,10,8,17065,82,1.9,1
112,32,10,8,16798,72,2,1
112,32,10,8,16534,90,1.8,1
115,48,57,219,16533,97,1.8,1
59,51,28,161,17064,9,1.9,1
122,240,206,134,16533,104,1.8,1
39,155,69,179,16521,17,2.3,1
112,32,10,8,17050,88,1.8,1
112,32,10,8,17069,73,1.6,1
112,32,10,8,17108,35,2.3,1
119,186,225,158,16237,400,1.7,1
115,48,57,219,16532,163,2,1
115,48,57,219,16799,70,2.1,1
59,34,152,163,16532,0,2.1,1
59,34,152,163,16533,0,2.2,1
112,32,10,8,16532,99,1.8,1
112,32,10,8,16533,111,2,1
180,165,86,200,16237,51,1.7,1
112,32,10,8,16798,45,2,1
1,25,60,52,15873,24,1.7,1
1,25,60,52,17169,21,1.6,1
119,186,225,158,16798,448,1.9,1
115,48,57,219,16231,86,2.2,1
123,187,98,136,17056,19,1.7,1
112,32,10,8,17053,116,2.1,1
39,155,69,179,18411,59,2,1
59,34,152,163,16521,0,2.2,1
115,48,57,219,16237,135,2.1,1
115,48,57,219,16521,116,1.7,1
59,51,28,161,15874,18,1.8,1
59,51,28,161,16532,21,2.1,1
59,51,28,161,16532,21,1.7,1
59,51,28,161,16573,12,2,1
59,51,28,161,16534,6,1.7,1
59,51,28,161,17053,3,1.9,1
1,25,60,52,16533,34,1.8,1
1,25,60,52,18411,38,1.9,1
122,240,206,134,16799,5,1.8,1
59,34,152,163,16722,21,2.2,1
59,34,152,163,17053,22,2.1,1
1,25,60,52,16535,111,1.8,1
1,25,60,52,17100,36,1.9,1
122,240,206,134,16753,31,1.7,1
59,51,28,161,17015,42,2.1,1
59,51,28,161,16532,40,1.8,1
59,51,28,161,17108,27,1.9,1
59,51,28,161,16533,21,1.9,1
59,51,28,161,16722,14,1.8,1
59,51,28,161,18411,5,1.8,1
125,89,224,95,16532,55,2,1
125,89,224,95,17056,50,2.1,1
125,89,224,95,16534,48,1.9,1
125,89,224,95,16271,36,2.1,1
125,89,224,95,16532,27,2,1
125,89,224,95,16533,48,1.3,1
125,89,224,95,16233,30,1.6,1
125,89,224,95,15874,57,1.9,1
183,92,239,31,15802,21,2.2,1
183,92,239,31,16532,11,2.6,1
112,32,10,8,16533,44,1.9,1
125,89,224,95,16750,67,2.2,1
112,32,10,8,18411,47,1.9,1
125,89,224,95,15874,65,2.1,1
125,89,224,95,16219,71,2,1
125,89,224,95,17061,70,2.1,1
59,34,152,163,18411,22,2.1,1
59,34,152,163,16532,0,2.2,1
125,89,224,95,17053,76,2.2,1
39,155,69,179,16533,13,2.1,1
39,155,69,179,17015,16,1.9,1
39,155,69,179,16725,18,2.2,1
39,155,69,179,16533,16,2,1
39,155,69,179,16532,9,2.3,1
125,89,224,95,16762,75,2.3,1
59,34,152,163,17169,0,2.2,1
59,51,28,161,16532,92,1.8,1
59,51,28,161,17100,42,1.9,1
59,51,28,161,17050,55,2,1
112,32,10,8,15874,71,1.7,1
59,34,152,163,16219,0,2.1,1
125,89,224,95,16532,70,2.4,1
112,32,10,8,16533,64,1.8,1
112,32,10,8,16532,64,1.9,1
112,32,10,8,16533,67,2.1,1
59,34,152,163,18411,43,2.2,1
39,155,69,179,17012,40,2.2,1
183,92,239,31,16734,62,2.2,1
112,32,10,8,17024,86,1.8,1
59,51,28,161,17104,103,1.7,1
59,51,28,161,17053,93,1.9,1
59,51,28,161,17171,81,1.6,1
59,51,28,161,16533,69,1.9,1
59,51,28,161,16532,67,1.9,1
59,51,28,161,17050,66,1.9,1
59,51,28,161,16271,49,2.2,1
59,51,28,161,16533,49,2,1
59,34,152,163,17050,0,2.1,1
59,34,152,163,17050,22,2.1,1
59,34,152,163,16533,0,2.2,1
1,25,60,52,16237,59,1.7,1
1,25,60,52,16533,60,2,1
119,186,225,158,17043,25,1.9,1
59,34,152,163,17069,22,2.1,1
59,34,152,163,16532,21,2.2,1
180,165,86,200,18411,17,1.8,1
175,152,197,84,16752,31,2,1
221,228,233,31,16734,0,2.2,1
221,228,233,31,17053,0,2.1,1
1,25,60,52,16233,74,1.9,1
119,186,225,158,16750,47,1.8,1
119,186,225,158,17053,46,2,1
119,186,225,158,16533,40,1.9,1
221,228,233,31,16713,0,2.2,1
59,34,152,163,17026,0,2.2,1
114,223,209,174,16533,49,1.9,1
114,223,209,174,16533,42,1.8,1
114,223,209,174,16533,17,1.9,1
183,92,239,31,17056,29,2.3,1
183,92,239,31,16762,26,2.5,1
59,51,28,161,17064,81,2,1
59,51,28,161,16521,72,2,1
59,51,28,161,18411,47,2,1
59,51,28,161,16533,15,2.1,1
59,34,152,163,16532,0,2.1,1
123,145,54,61,16533,53,1.9,1
123,145,54,61,16533,53,1.7,1
123,145,54,61,16533,47,1.8,1
123,145,54,61,16533,44,1.8,1
123,145,54,61,16533,45,1.8,1
123,145,54,61,16533,43,2,1
59,34,152,163,18411,22,2.1,1
1,25,60,52,16533,31,2,1
123,145,54,61,16533,30,2.1,1
123,145,54,61,16533,35,1.7,1
183,92,239,31,17053,43,2.2,1
59,34,152,163,16532,0,2.2,1
183,92,239,31,17054,33,2.3,1
183,92,239,31,16713,56,2.4,1
183,92,239,31,16734,56,2,1
123,145,54,61,16533,66,1.9,1
123,145,54,61,16533,72,1.9,1
123,145,54,61,16533,70,2,1
123,145,54,61,16533,69,2,1
175,152,197,84,16532,50,2.1,1
59,34,152,163,16271,0,2.2,1
123,145,54,61,16533,54,1.9,1
59,34,152,163,15874,43,2.2,1
112,32,10,8,16229,120,1.9,1
59,34,152,163,16713,22,2.1,1
123,145,54,61,16533,67,2,1
59,34,152,163,16532,1,2.1,1
221,228,233,31,16237,22,2.1,1
123,145,54,61,16533,88,2,1
59,34,152,163,17034,0,2.2,1
123,145,54,61,16533,77,1.9,1
183,92,239,31,16532,20,2,1
122,240,206,134,16725,18,1.7,1
221,228,233,31,17065,22,2.1,1
59,34,152,163,16532,0,2.1,1
1,25,60,52,16533,65,1.8,1
59,34,152,163,16750,0,2.2,1
59,51,28,161,16233,84,1.9,1
59,51,28,161,17171,70,2.1,1
123,165,53,96,16253,59,2.1,1
123,165,53,96,17064,54,2.2,1
123,165,53,96,17088,61,1.9,1
123,165,53,96,16533,51,2.4,1
123,165,53,96,17053,35,2.1,1
123,165,53,96,16517,11,2.2,1
123,165,53,96,17001,15,2.2,1
59,34,152,163,17056,0,2.1,1
122,240,206,134,16533,31,1.6,1
114,223,209,174,16750,152,1.6,1
114,223,209,174,16752,82,2.1,1
1,25,60,52,16533,81,1.7,1
221,228,233,31,16533,42,2.2,1
59,34,152,163,16533,21,2.2,1
221,228,233,31,17050,0,2.1,1
123,165,53,96,16533,76,2.1,1
123,165,53,96,16233,31,2.3,1
123,165,53,96,16533,81,2.1,1
123,165,53,96,18411,61,2.1,1
123,165,53,96,16253,60,2.2,1
59,34,152,163,17015,0,2.1,1
122,240,206,134,17056,56,2,1
114,223,209,174,16532,78,1.5,1
59,34,152,163,16533,22,2.2,1
123,165,53,96,17031,36,2.2,1
123,165,53,96,16521,16,2.3,1
123,165,53,96,16533,23,2,1
1,25,60,52,16533,45,2,1
1,25,60,52,17102,39,1.9,1
1,25,60,52,16272,32,2,1
123,165,53,96,16231,95,2.5,1
123,165,53,96,17064,55,1.9,1
123,165,53,96,16533,65,2.2,1
221,228,233,31,16532,22,2.1,1
123,187,98,136,17050,114,1.7,1
123,187,98,136,17064,34,1.5,1
59,51,28,161,17053,122,1.9,1
123,187,98,136,17061,85,1.7,1
180,165,86,200,16533,13,2,1
125,89,224,95,17821,261,2.2,1
123,244,0,22,15802,63,2.2,1
123,244,0,22,17000,61,2,1
123,244,0,22,16533,48,2,1
123,165,53,96,16534,77,2.3,1
123,145,54,61,16533,101,2.2,1
123,145,54,61,16533,96,2,1
123,145,54,61,16533,95,2.1,1
123,145,54,61,16533,100,2.1,1
123,145,54,61,16533,82,2.1,1
123,145,54,61,16533,76,1.9,1
180,165,86,200,16722,48,2.1,1
59,34,152,163,16517,43,2.2,1
59,51,28,161,17012,26,1.9,1
112,32,10,8,17152,21,1.8,1
113,124,167,69,16237,52,2,1
113,124,167,69,16762,48,1.7,1
113,124,167,69,16533,39,1.8,1
112,32,10,8,16533,19,1.8,1
112,32,10,8,16533,19,2,1
113,124,167,69,17053,43,1.9,1
113,124,167,69,17061,46,1.9,1
113,124,167,69,16533,43,2,1
221,228,233,31,15802,43,2.1,1
183,92,239,31,17061,38,1.9,1
183,92,239,31,16532,41,2.4,1
183,92,239,31,16533,31,2.4,1
59,34,152,163,17041,21,2.2,1
183,92,239,31,16533,26,2,1
175,152,197,84,16532,10,2,1
123,244,0,22,16223,80,2,1
59,34,152,163,15874,0,2.2,1
125,89,224,95,16752,262,2.4,1
123,165,53,96,17053,84,1.9,1
123,145,54,61,16533,104,1.9,1
123,165,53,96,16533,59,2.2,1
123,145,54,61,16533,48,1.8,1
59,34,152,163,17064,1,2.1,1
221,228,233,31,17050,21,2.2,1
112,32,10,8,16534,40,2.1,1
183,92,239,31,16534,45,1.9,1
183,92,239,31,17038,63,2.2,1
183,92,239,31,17067,68,1.8,1
123,244,0,22,17064,97,1.9,1
123,244,0,22,17061,99,1.9,1
123,244,0,22,18411,33,1.9,1
123,165,53,96,17015,91,2.1,1
123,187,98,136,16253,34,1.9,1
123,244,0,22,16722,38,2,1
123,165,53,96,16722,39,2,1
123,165,53,96,16533,105,2.1,1
123,165,53,96,16219,41,1.7,1
123,165,53,96,16219,60,2.4,1
113,124,167,69,16533,87,1.9,1
113,124,167,69,16233,96,1.8,1
113,251,13,225,17102,22,2.1,1
183,92,239,31,16521,88,2.7,1
183,92,239,31,17065,97,1.8,1
59,34,152,163,16532,0,2.1,1
183,92,239,31,16253,28,2.2,1
183,92,239,31,16229,11,2.1,1
59,34,152,163,16533,1,2.1,1
59,34,152,163,16750,21,2.2,1
123,165,53,96,16222,26,2.2,1
123,165,53,96,16532,28,2.4,1
123,165,53,96,16799,14,2.3,1
123,165,53,96,16533,34,2.3,1
183,92,239,31,16532,53,2.2,1
1,25,60,52,17171,53,1.8,1
113,124,167,69,16533,65,1.9,1
113,124,167,69,16533,64,2.1,1
59,34,152,163,17053,22,2.1,1
123,165,53,96,17054,73,1.8,1
123,165,53,96,16532,84,2,1
59,34,152,163,16533,0,2.2,1
114,223,209,174,16532,15,1.7,1
114,223,209,174,16798,14,1.8,1
114,223,209,174,16229,13,1.9,1
113,251,13,225,16517,0,2.1,1
1,25,60,52,15874,42,1.8,1
113,251,13,225,18321,0,2.2,1
113,251,13,225,16798,1,2.1,1
113,251,13,225,16798,0,2.2,1
123,165,53,96,16533,55,2,1
123,165,53,96,16714,48,2.1,1
123,165,53,96,18744,25,2.3,1
123,165,53,96,16533,88,2.1,1
114,223,209,174,17025,41,1.9,1
114,223,209,174,16571,38,1.8,1
114,223,209,174,16725,37,1.9,1
1,25,60,52,16535,89,2,1
113,124,167,69,16533,68,1.9,1
123,165,53,96,16533,49,2.3,1
180,165,86,200,16521,59,2,1
221,228,233,31,16229,1,2.1,1
123,165,53,96,16532,60,2.2,1
123,165,53,96,17138,73,1.9,1
114,223,209,174,16533,51,1.9,1
123,187,98,136,17053,102,2,1
180,165,86,200,16750,59,2.1,1
120,235,59,194,16534,11,1.7,1
120,235,59,194,17015,14,1.7,1
123,165,53,96,16753,69,2.1,1
113,251,13,225,18411,0,2.1,1
112,32,10,8,18411,51,2.1,1
123,165,53,96,17024,40,1.8,1
123,165,53,96,16535,15,1.9,1
123,165,53,96,16532,18,2,1
123,165,53,96,16762,30,2.2,1
123,165,53,96,16533,43,2,1
123,165,53,96,17056,38,2.1,1
114,223,209,174,16521,72,1.8,1
114,223,209,174,16253,20,2,1
112,32,10,8,16533,69,1.7,1
113,251,13,225,16532,0,2.2,1
1,25,60,52,17171,66,2,1
113,251,13,225,16532,0,2.2,1
119,186,225,158,16532,14,1.9,1
120,235,59,194,16219,50,1.7,1
120,235,59,194,15874,43,1.7,1
123,165,53,96,16532,75,2,1
112,32,10,8,16233,86,1.6,1
123,165,53,96,16532,74,2,1
59,34,152,163,16533,0,2.2,1
1,25,60,52,16762,52,2.1,1
1,25,60,52,16773,49,1.8,1
123,165,53,96,16238,102,1.8,1
1,25,60,52,16533,61,2.1,1
119,186,225,158,16253,53,2,1
113,124,167,69,17012,87,2.1,1
113,124,167,69,16535,81,1.9,1
113,124,167,69,17169,81,1.8,1
113,124,167,69,16753,73,1.9,1
113,124,167,69,16521,71,2,1
113,124,167,69,16517,68,1.8,1
113,124,167,69,17056,66,1.8,1
113,124,167,69,16532,62,2,1
113,124,167,69,16532,49,1.7,1
113,124,167,69,17053,81,1.8,1
120,235,59,194,16534,21,1.7,1
113,251,13,225,17012,43,2.2,1
1,25,60,52,17053,25,1.9,1
1,25,60,52,17050,18,1.8,1
59,34,152,163,16237,0,2.2,1
113,124,167,69,16233,108,1.7,1
113,124,167,69,16762,95,1.9,1
113,124,167,69,16219,93,1.9,1
221,228,233,31,16533,0,2.1,1
180,165,86,200,17053,24,1.9,1
1,25,60,52,16231,40,1.8,1
59,34,152,163,17053,0,2.2,1
59,34,152,163,18411,1,2.1,1
221,228,233,31,16722,22,2.1,1
123,165,53,96,16532,113,2,1
113,124,167,69,18411,87,1.9,1
123,165,53,96,17053,63,1.9,1
113,124,167,69,15874,114,2,1
1,25,60,52,16253,69,1.9,1
112,32,10,8,16532,122,2.1,1
112,32,10,8,16713,100,2,1
112,32,10,8,17053,78,1.9,1
112,32,10,8,16798,96,1.8,1
112,32,10,8,17041,49,2.1,1
112,32,10,8,16533,64,1.9,1
112,32,10,8,16229,57,1.8,1
112,32,10,8,17056,21,2.1,1
112,32,10,8,17050,31,2,1
112,32,10,8,16533,44,2,1
59,34,152,163,16521,0,2.1,1
221,228,233,31,16533,22,2.1,1
120,235,59,194,16799,26,1.7,1
120,235,59,194,17053,17,1.7,1
123,244,0,22,17108,6,1.9,1
122,240,206,134,15802,23,1.8,1
123,165,53,96,16532,48,2.1,1
123,165,53,96,16533,45,2,1
112,32,10,8,16532,68,2,1
123,165,53,96,16521,73,2.1,1
112,32,10,8,16533,68,1.9,1
59,34,152,163,17069,1,2.2,1
112,32,10,8,17050,60,1.6,1
112,32,10,8,16531,123,1.8,1
1,25,60,52,16532,16,1.9,1
183,92,239,31,17054,91,2.1,1
113,251,13,225,17024,21,2.2,1
112,32,10,8,18411,45,1.7,1
114,223,209,174,16533,52,1.8,1
221,228,233,31,16533,44,2.1,1
112,32,10,8,16533,106,1.8,1
112,32,10,8,16750,63,1.8,1
112,32,10,8,17053,117,2,1
221,228,233,31,16533,22,2.1,1
59,34,152,163,16536,22,2.1,1
120,235,59,194,16534,61,1.7,1
120,235,59,194,16231,60,1.7,1
120,235,59,194,16532,53,1.7,1
221,228,233,31,16533,0,2.2,1
39,155,69,179,15874,48,2,1
39,155,69,179,18411,44,1.8,1
39,155,69,179,15874,38,2.2,1
39,155,69,179,16532,34,2,1
39,155,69,179,16773,31,2.3,1
113,124,167,69,16238,116,1.8,1
113,124,167,69,16532,110,1.9,1
113,124,167,69,17171,114,1.8,1
59,34,152,163,17054,22,2.2,1
59,34,152,163,17064,0,2.2,1
123,165,53,96,16532,61,2,1
59,34,152,163,17015,22,2.1,1
180,165,86,200,16521,55,1.8,1
39,155,69,179,16219,33,2.4,1
113,124,167,69,16533,64,1.9,1
113,124,167,69,16532,113,2.1,1
113,124,167,69,18411,50,1.7,1
113,124,167,69,17171,104,1.9,1
221,228,233,31,17053,0,2.2,1
39,155,69,179,16253,79,2,1
114,223,209,174,16532,52,1.7,1
221,228,233,31,17050,0,2.1,1
113,124,167,69,16799,70,2,1
113,124,167,69,16532,84,2,1
39,155,69,179,16238,19,1.9,1
112,32,10,8,17169,141,1.7,1
112,32,10,8,16750,139,1.8,1
119,186,225,158,16219,16,1.9,1
112,32,10,8,16535,123,1.7,1
112,32,10,8,17050,110,1.9,1
112,32,10,8,17069,105,1.9,1
112,32,10,8,16532,104,2,1
112,32,10,8,16532,99,1.8,1
112,32,10,8,16532,90,1.8,1
112,32,10,8,15874,60,2,1
183,92,239,31,17056,17,2,1
221,228,233,31,18411,0,2.1,1
112,32,10,8,17050,55,2.1,1
112,32,10,8,16532,41,2,1
112,32,10,8,17169,39,2.1,1
112,32,10,8,16533,152,1.8,1
112,32,10,8,16229,114,2.1,1
123,244,0,22,15874,51,2.1,1
123,187,98,136,16532,138,1.8,1
123,187,98,136,16798,143,2.1,1
112,32,10,8,16533,90,1.9,1
112,32,10,8,17108,76,1.9,1
120,235,59,194,16532,39,1.7,1
120,235,59,194,16233,28,1.7,1
112,32,10,8,16237,164,1.8,1
59,34,152,163,16533,1,2.1,1
112,32,10,8,18411,167,1.8,1
112,32,10,8,16229,135,2,1
123,187,98,136,17056,174,1.6,1
120,235,59,194,16534,82,1.7,1
59,34,152,163,16533,22,2.2,1
39,155,69,179,16753,30,2.2,1
39,155,69,179,16533,27,2.4,1
59,34,152,163,17024,0,2.1,1
123,187,98,136,17065,31,1.9,1
123,187,98,136,16725,31,2.1,1
123,187,98,136,16533,28,1.9,1
123,187,98,136,16229,24,2.2,1
123,187,98,136,16533,18,2.1,1
123,165,53,96,17053,109,2,1
59,34,152,163,18411,0,2.1,1
39,68,237,2,16533,57,1.8,1
123,165,53,96,16798,34,1.8,1
113,251,13,225,17041,0,2.1,1
123,187,98,136,16798,55,1.8,1
113,251,13,225,16233,0,2.1,1
1,25,60,52,16571,37,1.8,1
112,32,10,8,16533,115,1.7,1
112,32,10,8,17024,104,1.8,1
112,32,10,8,17015,107,2.2,1
112,32,10,8,16533,96,1.9,1
183,92,239,31,16798,70,2.4,1
113,251,13,225,17064,1,2.1,1
113,251,13,225,17074,0,2.1,1
123,187,98,136,16716,51,1.9,1
123,187,98,136,17069,54,1.7,1
123,187,98,136,17056,15,2,1
123,187,98,136,16533,39,1.8,1
112,32,10,8,16532,109,1.8,1
112,32,10,8,15874,105,1.8,1
120,235,59,194,16722,44,1.7,1
120,235,59,194,16533,47,1.7,1
120,235,59,194,17108,44,1.7,1
120,235,59,194,16532,38,1.7,1
112,32,10,8,16238,147,1.9,1
112,32,10,8,16237,138,1.9,1
112,32,10,8,17053,147,1.8,1
112,32,10,8,16773,180,2,1
112,32,10,8,16752,77,2.2,1
112,32,10,8,17056,80,1.5,1
112,32,10,8,17053,62,1.7,1
112,32,10,8,17171,63,1.8,1
113,251,13,225,17053,0,2.1,1
112,32,10,8,16532,115,1.8,1
120,235,59,194,16229,45,1.7,1
123,187,98,136,16762,82,1.8,1
113,251,13,225,17041,22,2.1,1
112,32,10,8,17064,89,2,1
112,32,10,8,17065,138,1.9,1
112,32,10,8,17053,132,2.1,1
120,235,59,194,16798,130,1.7,1
120,235,59,194,16533,89,1.6,1
120,235,59,194,17050,82,1.6,1
120,235,59,194,16533,71,1.6,1
112,32,10,8,16533,137,1.5,1
120,42,214,253,17065,43,1.9,1
112,32,10,8,18411,139,2,1
112,32,10,8,16533,119,1.8,1
112,32,10,8,16532,95,1.8,1
113,251,13,225,16229,43,2.1,1
113,251,13,225,16231,0,2.2,1
120,235,59,194,16233,114,1.7,1
123,187,98,136,16233,59,1.9,1
119,186,225,158,16237,19,1.8,1
59,34,152,163,16725,44,2.2,1
112,32,10,8,17054,131,1.7,1
112,32,10,8,16272,123,1.8,1
112,32,10,8,17056,77,2,1
112,32,10,8,16798,62,2,1
119,186,225,158,17050,41,2,1
221,228,233,31,16521,1,2.1,1
112,32,10,8,16533,47,2,1
112,32,10,8,18411,45,1.9,1
112,32,10,8,16533,35,1.9,1
112,32,10,8,17053,123,1.9,1
112,32,10,8,16532,114,1.9,1
59,34,152,163,17053,0,2.1,1
183,92,239,31,16533,160,2.2,1
183,92,239,31,16750,57,2.1,1
183,92,239,31,16533,53,2.1,1
183,92,239,31,16231,49,2.1,1
112,32,10,8,16750,115,1.8,1
59,34,152,163,16533,0,2.1,1
112,32,10,8,16799,81,1.7,1
221,228,233,31,16253,22,2.1,1
39,155,69,179,16533,42,2,1
112,32,10,8,16532,67,2.1,1
120,42,214,253,16532,36,1.7,1
59,34,152,163,16533,0,2.2,1
59,34,152,163,16532,21,2.2,1
59,34,152,163,16533,0,2.1,1
113,251,13,225,16750,0,2.1,1
183,92,239,31,16533,206,1.8,1
183,92,239,31,17056,75,2.5,1
183,92,239,31,17171,76,2,1
112,32,10,8,17041,86,2.1,1
59,51,28,161,16237,5,1.9,1
59,51,28,161,16532,4,1.9,1
59,51,28,161,17053,3,2.1,1
112,32,10,8,16750,67,2.1,1
113,251,13,225,16219,22,2.1,1
114,223,209,174,16532,21,2.2,1
114,223,209,174,17024,19,1.9,1
59,51,28,161,17065,34,1.8,1
59,51,28,161,16735,31,1.9,1
59,51,28,161,17054,33,1.9,1
59,51,28,161,17069,26,2.1,1
59,51,28,161,16798,13,1.9,1
59,51,28,161,17050,12,1.9,1
59,51,28,161,17056,7,2,1
39,155,69,179,16532,68,2.3,1
114,223,209,174,17171,36,1.8,1
175,152,197,84,16752,85,2.1,1
114,223,209,174,15874,58,2.1,1
114,223,209,174,17050,64,2,1
113,251,13,225,16532,43,2.1,1
112,32,10,8,16229,124,1.9,1
